,Date,EURUSD=X,S&P,STD,Vol_global,Vol_local,return,Price_MA,Primary risk,FD,Energy,Correlation,STD_short,Price_LB,Price_UB,Price_LB_Price_UB_Distance,Distance_MA
183,2020-03-12,1.1261515617370605,2.480639892578125,0.010708170788171873,0.6976035839785117,,-0.004859278542138485,1.100616247565658,0.2,1.588607417893018,0.8741791807803614,0.33614147576340114,0.018335052290648805,1.0639461429843604,1.1376530531927687,0.07370691020840825,0.041119328163138076
184,2020-03-13,1.1184931993484497,2.71102001953125,0.01062738648882905,0.6923407414384024,,-0.006800472200027862,1.1011260615454779,0.2,1.574001547537442,0.8660708830049811,0.3337539086244617,0.01863127730830977,1.0638635069288582,1.1387612417082635,0.07489773477940531,0.04297738238353494
185,2020-03-16,1.115536093711853,2.3861298828125,0.010585784538390966,0.6896305054606424,,-0.0026438297866444496,1.1016929149627686,0.2,1.5709391367751786,0.8644698981136387,0.33526136122543443,0.018827219863412122,1.0640384752359444,1.139723899086861,0.07568542385091659,0.04485723262819614
186,2020-03-17,1.1163206100463867,2.52918994140625,0.010555545843537444,0.6876605497770861,,0.0007032639633588896,1.1023604340023465,0.2,1.569438614268721,0.8637250342311386,0.33429856705137884,0.0190135859590609,1.0643332620842247,1.1407678776396495,0.07643461555542475,0.046772419077100086
187,2020-03-18,1.101552128791809,2.39810009765625,0.010523203738763144,0.6855535635653158,,-0.013229605475047135,1.1026056784170646,0.2,1.563647916774649,0.8605116501048168,0.3482927488594354,0.01895879561848386,1.0646880871800968,1.140902445566402,0.0762143583863053,0.048670172292346325
188,2020-03-19,1.0961546897888184,2.409389892578125,0.010473628000970533,0.6823238604678731,0.3293702647524351,-0.004899848914922143,1.10278379034113,0.2,1.5760049806953516,0.8678452666610194,0.3657124285174258,0.018874577274741785,1.0650346357916465,1.1409104364361085,0.07587580064446198,0.05047497600018305
189,2020-03-20,1.0657345056533813,2.304919921875,0.010849863757247873,0.7068344344204153,0.34015617423364763,-0.027751725571960713,1.1018131618146543,0.2,1.5925802137793728,0.875903695371837,0.41942771763789155,0.02004476240536817,1.061723637003918,1.142303581873498,0.08057994486957987,0.05239787193806919
190,2020-03-23,1.0694386959075928,2.23739990234375,0.011112113458907386,0.72391917609983,0.34656758862172393,0.003475715794657937,1.1011407110426161,0.2,1.643205974851285,0.904079403648151,0.4645809661410302,0.020800760753681688,1.0595391895352528,1.143158247765053,0.0836190582298002,0.05437894345846016
191,2020-03-24,1.0764610767364502,2.447330078125,0.01125235192275135,0.7330552701092058,0.34916141466729517,0.006566417369906172,1.1008393190525196,0.2,1.6645708257985001,0.9158512167718681,0.4890163527617842,0.02109513442576845,1.0586490502009827,1.143451490592572,0.08480244039158924,0.056301080832806064
192,2020-03-25,1.080263614654541,2.47556005859375,0.011373040820768855,0.7409177715082709,0.35082133906235885,0.003532443485666129,1.1006944400292855,0.2,1.6664224190119634,0.9164354146932207,0.508016727421083,0.021222133593817884,1.0582501728416498,1.1435631498887977,0.08531297704714791,0.058137852926645674
193,2020-03-26,1.0889569520950317,2.630070068359375,0.011382601302042251,0.7415406067368842,0.34893845529714745,0.008047422242644705,1.100877629386054,0.2,1.6636393765275015,0.9147901940206162,0.5172096278149668,0.02109831640231542,1.0586809965814232,1.1434962285187311,0.08481523193730789,0.05987258123190828
194,2020-03-27,1.1048258543014526,2.541469970703125,0.011287424612746474,0.7353401453436755,0.34393305723151224,0.014572570730083407,1.1018141243192885,0.2,1.6624541212746928,0.9144882236269825,0.5194335325645232,0.020687612307611333,1.060438899704066,1.1436031011806633,0.08316420147659742,0.06143801190295924
195,2020-03-30,1.113908290863037,2.62664990234375,0.011242226114577994,0.7323956056144805,0.34051255037823935,0.008220695167680536,1.1030325845435813,0.2,1.6772767278782899,0.9232277584636805,0.5166850605661111,0.02039313011383847,1.0622463243159044,1.144226707373535,0.08198038305763067,0.06290578381035694
196,2020-03-31,1.1030466556549072,2.584590087890625,0.011193528033927995,0.7292230791142645,0.33708344259268125,-0.009750924108585702,1.1039306146127206,0.2,1.6974285396573436,0.9350582152675089,0.5186842279706759,0.019832402886687913,1.0642658088393449,1.14399206844383,0.0797262596044852,0.06423344609975586
197,2020-04-01,1.102657437324524,2.4705,0.011176534099877783,0.7281159778610404,0.33459677959669465,-0.0003528575408736558,1.104625145594279,0.2,1.6987062889043734,0.9358642036203064,0.5207045251943068,0.01944348811697443,1.0657381693603303,1.1439009915905674,0.07816282223023707,0.06553071567603601
198,2020-04-02,1.0953621864318848,2.52689990234375,0.011188329908821503,0.7288844376435604,0.3328136175861994,-0.006616062836650591,1.1050118958508526,0.2,1.6983383208159761,0.9356043674838206,0.5265512716824542,0.019149313438937565,1.0667132689729775,1.1436935089975064,0.07698024002452897,0.06682379783363236
199,2020-04-03,1.0847399234771729,2.48864990234375,0.011280621784837012,0.73489696254199,0.33427400733216966,-0.009697489183293493,1.1048837591100622,0.2,1.693458035943945,0.9324159340901534,0.5381865610399713,0.019272561880555972,1.0663386353489503,1.1438143341087852,0.07747569875983484,0.06816856396963061
200,2020-04-06,1.0806955099105835,2.663679931640625,0.011420632940476131,0.7440182481380985,0.3374972567889598,-0.0037284638271861906,1.1045913917047006,0.2,1.687578194859884,0.9284586986010106,0.5470195367337433,0.019575033822835188,1.0654413240590301,1.1441329600268277,0.0786916359677976,0.06960498763982145
201,2020-04-07,1.0803803205490112,2.659409912109375,0.011555556454381517,0.7528080899070904,0.34056898822024867,-0.00029165417888924545,1.1038750012715657,0.2,1.6821023492838447,0.9247551517115705,0.555703051411993,0.020087336348895736,1.0637003285737743,1.144451420696335,0.08075109212256071,0.07116557149063198
202,2020-04-08,1.0895144939422607,2.74997998046875,0.011590174938354746,0.7550633750504973,0.3409347371312839,0.008454590683961965,1.103296606628983,0.2,1.6767021072708028,0.9214982040670148,0.560194831627778,0.020266870317092206,1.0627628659947987,1.1442356846695094,0.08147281867471068,0.07278720391682712
203,2020-04-09,1.0863661766052246,2.789820068359375,0.011674632979446266,0.7605655502890851,0.34253638841232514,-0.002889651633402666,1.1022581391864352,0.2,1.6721442131124693,0.9185273761327994,0.5641683391106189,0.020389061370434818,1.0614800164455656,1.1434440431547135,0.08196402670914793,0.07434785879829132
204,2020-04-10,1.0927408933639526,3.006948492118021,0.011709575172076719,0.762841924031461,0.34228972082083664,0.005867926391677914,1.1013200989475957,0.2,1.6656506162592208,0.9146378700735103,0.5644097614816141,0.02022204729855728,1.0608760043504812,1.1421686344906814,0.08129263014020016,0.0757554779565381
205,2020-04-13,1.0932666063308716,2.7616298828125,0.011734870872141766,0.7644898591805823,0.3415535615899938,0.0004810957200481096,1.100555592113071,0.2,1.6627913028781829,0.9128854016603958,0.5682478899277026,0.020121628106062134,1.0603123359009468,1.1412012808873164,0.08088894498636967,0.07707291408118822
206,2020-04-14,1.0922993421554565,2.84606005859375,0.011683141325327594,0.7611198422123236,0.33860034912835074,-0.0008847468401703851,1.0994413119775277,0.2,1.6631723694959026,0.9133132235523398,0.5734538270226364,0.01971076107382241,1.0600197898298829,1.139257049346649,0.07923725951676608,0.07817492918358947
207,2020-04-15,1.098538875579834,2.783360107421875,0.011632140221661041,0.7577972810197111,0.33579206144326784,0.005712292577293733,1.0979574918746948,0.2,1.6630580397876547,0.9134520977057642,0.5773236551605396,0.018153346521073557,1.0616507988325476,1.1346272518472633,0.07297645301471567,0.07869549913633668
208,2020-04-16,1.0905101299285889,2.799550048828125,0.011620303236352207,0.7570261387267563,0.3342001097156137,-0.007308567616241493,1.0961320885905512,0.2,1.662846841424286,0.9133777124296484,0.5816763058947504,0.016230654565669696,1.0636707794592117,1.128918010813204,0.06524723135399224,0.078631129056137
209,2020-04-17,1.0858471393585205,2.87456005859375,0.011654636172302998,0.7592628213163011,0.3341093553040799,-0.004275971806308403,1.0944356653425429,0.2,1.6618920887934743,0.9126885541612673,0.5855311948211854,0.014756339321625931,1.064922986699291,1.1242434707722273,0.05932048407293622,0.07819543250417997
210,2020-04-20,1.0866966247558594,2.823159912109375,0.011662955343200053,0.7598047890854298,0.33365250212978786,0.0007823250313489914,1.0929743713802762,0.2,1.6634171238987912,0.9135356264838207,0.5911048618913526,0.013437891780509309,1.0660985878192575,1.120118912776905,0.054020324957647414,0.07746629971711476
211,2020-04-21,1.0864840745925903,2.73656005859375,0.011661843555717684,0.7597323596343437,0.33331664652873955,-0.00019559291749598941,1.0917888482411702,0.2,1.663539459774739,0.9136107244856153,0.5973880430122417,0.012514499845125988,1.0667598485509182,1.1170681379283247,0.0503082893774065,0.07655557951704074
212,2020-04-22,1.0856467485427856,2.79931005859375,0.01169582125591788,0.7619458997341324,0.33398524395679724,-0.0007706749407428433,1.0906818354571308,0.2,1.6631045799771953,0.9132231464200242,0.603436897051626,0.011657534372019612,1.0673667667130915,1.1142300548886104,0.04686328817551888,0.07548809301054453
213,2020-04-23,1.080964207649231,2.797800048828125,0.011791713960140721,0.7681930072435809,0.33638615305016645,-0.004313134912290623,1.0893723390720509,0.2,1.6622932690344454,0.9123695054191924,0.609214638674027,0.010645874444862227,1.0680805901823265,1.1108770054506727,0.04279641526834621,0.07424223374065274
214,2020-04-24,1.077702283859253,2.836739990234375,0.011933665768733934,0.777440720264393,0.3397840176788381,-0.0030176057328222933,1.088489011481956,0.2,1.6610788334560884,0.9110980866356158,0.6133497072130819,0.010587922955458606,1.0673131655710388,1.1098766158519824,0.04256345028094355,0.07299590381082453
215,2020-04-27,1.08236825466156,2.87847998046875,0.012027513493281293,0.7835546037919868,0.3416022153030851,0.004329554527432458,1.0879784027735393,0.2,1.660027685037531,0.9101141885294659,0.6157506167675372,0.010538241831197764,1.0669019191111437,1.1092656512725587,0.04236373216141498,0.0717547160892302
216,2020-04-28,1.0824854373931885,2.863389892578125,0.01212045996468202,0.7896097735170463,0.3429641093718682,0.00010826512245137789,1.0885988076527913,0.2,1.6592856693679834,0.9093123914713026,0.6184152182379739,0.00966755159531852,1.0692637044621542,1.1081272618753346,0.03886355741318037,0.07020966470195614
217,2020-04-29,1.0836584568023682,2.939510009765625,0.01219634232243399,0.7945532700091816,0.34346628479042907,0.0010836352792001713,1.089125465463709,0.2,1.659050440769887,0.9088717429237676,0.6196925288032827,0.00897170488400242,1.0711820556957041,1.1072483093293939,0.03606625363368976,0.06844844971691501
218,2020-04-30,1.087725043296814,2.912429931640625,0.012240452816404826,0.7974269296933462,0.3429118849246245,0.003752645927246654,1.089542649410389,0.2,1.6587471171078654,0.908519414133617,0.621289485097587,0.008628431651356589,1.0722857861076758,1.1069720813461292,0.03468629523845346,0.0665922961927248
219,2020-05-01,1.094546914100647,2.8307099609375,0.012249081476754405,0.7979890597250644,0.3414477573251056,0.006271686807133191,1.0900716605009857,0.2,1.6592133448825948,0.9087539314708342,0.6235243064280347,0.008479892643996765,1.0731118752129922,1.1072010436418591,0.03408916842886689,0.06469511809575143
220,2020-05-04,1.0959625244140625,2.842739990234375,0.012229294468887403,0.7966999985140236,0.3392892875540639,0.0012933299570614455,1.090331126142431,0.2,1.6607817075574236,0.9097389284671688,0.6262869256167789,0.00854871365100733,1.0732336988404165,1.107599527717466,0.03436582887704942,0.06282662168611222
221,2020-05-05,1.0904293060302734,2.86843994140625,0.012249670329625581,0.7980274216340678,0.33819991940377886,-0.005048729550991994,1.089797920650906,0.2,1.6621070296556346,0.910422260179454,0.6288604957459766,0.008063199010493141,1.0736715226299198,1.1060855826521023,0.0324140600221825,0.060946986817430195
222,2020-05-06,1.0838581323623657,2.848419921875,0.0123189820511386,0.8025428618801844,0.3383670800246045,-0.006026226213444488,1.0886849518175479,0.2,1.6617286051666915,0.9099253320182203,0.631790879613815,0.0065994838657165485,1.0754859840861148,1.1020159092262953,0.026529925140180488,0.05889326615382093
223,2020-05-07,1.0798553228378296,2.88118994140625,0.012424203678138651,0.8093977193118913,0.3394878721515992,-0.00369311204577268,1.0878260135650635,0.2,1.6617722591027433,0.9095278360105475,0.6339656434653658,0.006169578726415416,1.0754868561122326,1.1002885625924226,0.024801706480189978,0.0568590234455137
224,2020-05-08,1.0837171077728271,2.929800048828125,0.012497141889577248,0.8141494139491071,0.3399108238698099,0.003576205861400855,1.0871245198779635,0.2,1.6627577687533157,0.9098038187187856,0.63498238355135,0.005481772487487445,1.0761609749029886,1.0981977003026882,0.022036725399699586,0.05478027911845675
