,Date,USDCHF=X,S&P,STD,Vol_global,Vol_local,return,Price_MA,Primary risk,FD,Energy,Correlation,STD_short,Price_LB,Price_UB,Price_LB_Price_UB_Distance,Distance_MA
126,2019-12-24,0.981469988822937,3.2233798828125,,,,-0.0008246397252802865,0.9886239259331314,,,,,0.006281948765544127,0.9760600284020432,1.0013134624395306,0.025253434037487366,0.01723592504055152
127,2019-12-25,0.9803000092506409,3.006948492118021,,,,-0.001192068617094734,0.9883022220046432,,,,,0.00647462261404634,0.9753529767765505,1.001380959685017,0.02602798290846642,0.017615222211974046
128,2019-12-26,0.9793999791145325,3.239909912109375,,,,-0.0009181170331686499,0.9879429627347875,,,,,0.006686051324400397,0.9745708600859867,1.0014487864100763,0.026877926324089585,0.018036120024253945
129,2019-12-27,0.981469988822937,3.24002001953125,,,,0.002113548859043289,0.9876155544210363,,,,,0.006777934755499651,0.974059684910037,1.0013069826271457,0.027247297717108654,0.01850064701036045
130,2019-12-30,0.9737100005149841,3.2212900390625,,,,-0.007906495762809135,0.9869981474346585,,,,,0.007241395789536877,0.9725153558555848,1.001625766929523,0.02911041107393819,0.019067307675702243
131,2019-12-31,0.9686300158500671,3.230780029296875,,,,-0.005217143361196092,0.9861066672537062,,,,,0.007933147543909462,0.9702403721658873,1.0021316252924033,0.03189125312651597,0.0197839115328495
132,2020-01-01,0.967199981212616,3.006948492118021,,,,-0.0014763476395021448,0.9849807399290579,,,,,0.008367436482396975,0.968245866964264,1.0018829616234999,0.03363709465923592,0.020535423269971344
133,2020-01-02,0.9674999713897705,3.25785009765625,,,,0.00031016354733426663,0.9838977765153956,,,,,0.008662412232119313,0.9665729520511569,1.0013958492242765,0.034822897173119594,0.021315221645206335
134,2020-01-03,0.9711999893188477,3.23485009765625,,,,0.003824308050120392,0.9829203685124716,,,,,0.008550443498017922,0.9658194815164357,1.0001922643784678,0.03437278286203205,0.0220817675271701
135,2020-01-06,0.9714800119400024,3.246280029296875,,,,0.000288326425282582,0.9819207390149435,,,,,0.008246397036995354,0.9654279449409527,0.9985784610296741,0.03315051608872133,0.02279675873582445
136,2020-01-07,0.968500018119812,3.237179931640625,,,,-0.0030674782636438544,0.9808148145675659,,,,,0.00796503245679986,0.9648847496539662,0.9969041801303017,0.032019430476335486,0.02344771421430455
137,2020-01-08,0.9688299894332886,3.253050048828125,,,,0.00034070346649775913,0.9796562945401227,,,,,0.007323273831639072,0.9650097468768446,0.9944493076800336,0.02943956080318899,0.023966443350593405
138,2020-01-09,0.9732000231742859,3.274699951171875,,,,0.004510630129805891,0.9789811107847426,,,,,0.007041607189231004,0.9648978964062805,0.9932051573069892,0.028307260900708675,0.02444202855131388
139,2020-01-10,0.9731199741363525,3.26535009765625,,,,-8.225342789476485e-05,0.9784707404949047,,,,,0.006947917134687858,0.964574906225529,0.9925055331069742,0.02793062688144521,0.024882076869307494
140,2020-01-13,0.9731400012969971,3.2881298828125,,,,2.0580361288242415e-05,0.9779111102775291,,,,,0.006743206250522752,0.9644246977764835,0.991532386903585,0.027107689127101486,0.02528368463380645
